id,案件大類型,案件細節類型,主席,調解人,是否成立,調解次數,調解人數,have_other,調解天數,收件年,收件月,收件日,結案年,結案月,結案日,收件星期,結案星期,收件分鐘,結案分鐘,死,賠償,糾紛,二元成立,male_sum,male_mean,聲請人_sum,對造人_sum,法定代理人_sum,委任代理人_sum,公司代表人_sum,age_mean,age_median,age_min,age_max,party_count,age_missing_rate,city_missing_rate,city_mode,mask_all,money_sum,money_mean,money_first,money_last,調解人過去經手數,調解人過去成功數,調解人過去成功率,案件內容_匿名,LANE_1,ROADNAME_1,LANES_1,CAPACITY_1,SPEED_1,LANE_2,ROADNAME_2,LANES_2,CAPACITY_2,SPEED_2,載具1,載具2,受傷,死亡,車損
10600806,B.刑事,交通事故,371000000000000.0,354000000000000.0,成立,1.0,4.0,1.0,9.0,2017.0,9.0,254.0,2017.0,9.0,264.0,0.0,3.0,530.0,830.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,37.5,35.0,18.0,62.0,4.0,0.0,0.25,台南,"[時間],聲請人[人名]騎乘車號MLX—8390號普通重型機車由[地點]前橫越道路,與沿文賢一路南向北直行駛來之對造人[人名]駕駛車號 AHU—2172號自小客車發生車禍,因對造人[人名]未報警處理亦未留下聯繫方式逕行離開,涉有過失傷害､肇事逃逸罪嫌,本案現於臺灣臺南地方法院檢察署偵辦中,雙方同意就損害賠償部分至本會調解｡",-1.0,-1.0,-1.0,-1.0,249.0,198.0,0.795180723,民國106年5月6日18時40分許，聲請人[姓名]騎乘車號[車牌]號普通重型機車由臺南市北區文賢一路113號前橫越道路，與沿文賢一路南向北直行駛來之對造人[姓名]駕駛車號 [車牌]號自小客車發生車禍，因對造人[姓名]未報警處理亦未留下聯織方式逕行離開，涉有過失傷害、肇事逃逸罪嫌，本案現於臺灣臺南地方法院檢察署偵辦中。,0,文賢一路,1.0,1760.0,32.0,0,,,,,機車,自小客車,1,0,0
10600808,B.刑事,交通事故,371000000000000.0,265000000000000.0,成立,1.0,5.0,1.0,9.0,2017.0,9.0,254.0,2017.0,9.0,264.0,0.0,3.0,568.0,840.0,0.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.0,41.25,48.5,18.0,50.0,4.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致對造人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,88.0,71.0,0.806818182,民國106年7月10日15時10分許，在臺南市北區開元路412號前，聲請人[姓名]騎乘普通重型機車[車牌]，與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致對造人[姓名]車損、體傷。,0,開元路,3.0,2950.0,46.0,0,,,,,機車,機車,1,0,1
10600810,B.刑事,交通事故,371000000000000.0,244000000000000.0,成立,1.0,2.0,0.0,9.0,2017.0,9.0,254.0,2017.0,9.0,264.0,0.0,3.0,580.0,840.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,34.5,34.5,34.0,35.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人均車損､體傷｡",-1.0,-1.0,-1.0,-1.0,135.0,118.0,0.874074074,民國106年6月10日6時25分許，在臺南市新市區大洲裡大洲2號橋往大洲1號橋西向堤岸道路路上，聲請人[姓名]騎乘普通重型機車([車牌])，與對造人[姓名]騎乘普通重型機車([車牌])發生車禍，致雙方當事人均車損、體傷,0,,,,,0,,,,,機車,機車,1,0,1
10600811,B.刑事,交通事故,371000000000000.0,371000000000000.0,當事人不到場,2.0,2.0,0.0,44.0,2017.0,9.0,254.0,2017.0,11.0,313.0,0.0,3.0,584.0,880.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,35.0,34.0,36.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人均車損､體傷｡",-1.0,-1.0,-1.0,-1.0,232.0,196.0,0.844827586,民國106年6月2日14時43分許，在臺南市北區公園路與公園路994巷口，聲請人[姓名]騎乘普通重型機車（[車牌]），與對造人[姓名]騎乘普通重型機車（[車牌]）發生車禍，致雙方當事人均車損、體傷,0,公園路,2.0,1850.0,37.0,1,公園路,2.0,1850.0,37.0,機車,機車,1,0,1
10600812,B.刑事,交通事故,371000000000000.0,341000000000000.0,成立,2.0,4.0,1.0,39.0,2017.0,9.0,254.0,2017.0,11.0,306.0,0.0,3.0,587.0,880.0,0.0,0.0,1.0,1.0,3.0,0.75,1.0,1.0,0.0,2.0,0.0,41.75,48.5,20.0,50.0,4.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,386.0,302.0,0.78238342,民國106年6月26日11時50分許，在臺南市北區東豐路133巷口，聲請人[姓名]騎乘普通重型機車([車牌])，與對造人[姓名]駛自小客車([車牌])發生車禍，致聲請人[姓名]體傷,1,東豐路,2.0,1950.0,46.0,0,,,,,機車,自小客車,1,0,0
10600813,B.刑事,交通事故,371000000000000.0,371000000000000.0,成立,1.0,2.0,0.0,9.0,2017.0,9.0,254.0,2017.0,9.0,264.0,0.0,3.0,595.0,900.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,30.0,30.0,24.0,36.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､對造人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,233.0,196.0,0.841201717,民國106年8月5日17時10分許，在臺南市北區成功路68巷裕民街42巷口，聲請人[姓名]騎乘普通重型機車([車牌])，與對造人[姓名]騎乘普通輕型機車([車牌])發生車禍，致聲請人[姓名]車損、對造人[姓名]體傷。,1,成功路,1.0,1860.0,50.0,0,,,,,機車,機車,1,0,1
10600815,B.刑事,交通事故,371000000000000.0,206000000000000.0,成立,1.0,2.0,0.0,10.0,2017.0,8.0,242.0,2017.0,9.0,255.0,2.0,1.0,649.0,840.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,42.0,42.0,20.0,64.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致對造人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,161.0,131.0,0.813664596,民國106年7月16日11時25分許，在臺南市北區公園南路與富北街口，聲請人[姓名]駛自小客車([車牌])與第三人[姓名]騎乘普通重型機車([車牌])搭載對造人[姓名]發生車禍。,0,公園南路,2.0,1850.0,37.0,0,富北街,1.0,1760.0,32.0,自小客車,機車,0,0,0
10600816,B.刑事,交通事故,371000000000000.0,341000000000000.0,成立,2.0,2.0,0.0,30.0,2017.0,9.0,258.0,2017.0,10.0,299.0,4.0,3.0,886.0,880.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.5,53.5,37.0,70.0,2.0,0.0,0.0,台南,"[時間],於[地點]發生車禍,致對造人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,388.0,303.0,0.780927835,民國106年6月19日21時18分許，於臺南市北區南園街127巷，聲請人[姓名]駛自小客車[車牌]與對造人[姓名]發生車禍，致對造人[姓名]體傷。,1,南園街,1.0,1760.0,32.0,0,,,,,自小客車,行人,1,0,0
10600819,B.刑事,交通事故,371000000000000.0,371000000000000.0,成立,1.0,2.0,0.0,10.0,2017.0,9.0,258.0,2017.0,9.0,271.0,4.0,3.0,897.0,840.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,44.5,44.5,26.0,63.0,2.0,0.0,0.0,台南,"[時間],於[地點]發生車禍,致雙方當事人均體傷､聲請人[人名]車損｡",-1.0,-1.0,-1.0,-1.0,234.0,197.0,0.841880342,民國106年8月18日12時00分許，於臺南市北區西華街57號前，[姓名]騎乘普通重型機車([車牌])與對造人[姓名]騎乘普通重型機車([車牌])發生車禍，致雙方當事人均體傷、[姓名]車損,0,西華街,1.0,1760.0,32.0,0,,,,,機車,機車,1,0,1
10600820,B.刑事,交通事故,371000000000000.0,341000000000000.0,成立,1.0,2.0,0.0,9.0,2017.0,9.0,261.0,2017.0,9.0,271.0,0.0,3.0,613.0,860.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,55.0,55.0,42.0,68.0,2.0,0.0,0.0,台南,"[時間],於[地點]發生車禍,致聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,389.0,304.0,0.781491003,民國106年8月17日18時35分許，於臺南市北區長榮路與東豐路口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致聲請人[姓名]體傷。,0,長榮路,1.0,3920.0,50.0,0,東豐路,2.0,1950.0,46.0,機車,機車,1,0,0
10600823,B.刑事,交通事故,371000000000000.0,244000000000000.0,成立,1.0,4.0,1.0,2.0,2017.0,9.0,262.0,2017.0,9.0,263.0,1.0,2.0,999.0,820.0,0.0,0.0,1.0,1.0,3.0,0.75,1.0,1.0,0.0,2.0,0.0,35.0,41.0,23.0,41.0,4.0,0.25,0.25,台南,"[時間],於[地點]發生車禍,聲請人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,136.0,119.0,0.875,民國106年7月11日7時55分許，於臺南市永康區中正北路837號，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]駛營業大貨車[車牌]發生車禍，聲請人[姓名]車損、體傷,0,中正北路,2.0,1950.0,46.0,0,,,,,機車,大貨車,1,0,1
10600824,B.刑事,交通事故,371000000000000.0,372000000000000.0,成立,2.0,2.0,0.0,26.0,2017.0,9.0,263.0,2017.0,10.0,298.0,2.0,2.0,515.0,580.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.5,24.5,24.0,25.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍, 致對造人[人名]體傷､車損｡",-1.0,-1.0,-1.0,-1.0,188.0,153.0,0.813829787,民國106年7月14日19時0分許，在臺南市北區育德三街與文成路口，[姓名]駛營業小客車[車牌]與[姓名]騎乘普通重型機車[車牌]發生車禍， 致[姓名]體傷、車損,0,育德三街,1.0,1760.0,32.0,0,文成路,1.0,1760.0,32.0,營業小客車,機車,1,0,1
10600825,B.刑事,交通事故,371000000000000.0,277000000000000.0,成立,1.0,2.0,0.0,10.0,2017.0,9.0,263.0,2017.0,10.0,276.0,2.0,1.0,520.0,550.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,32.0,32.0,23.0,41.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷､車損｡",-1.0,-1.0,-1.0,-1.0,268.0,209.0,0.779850746,民國106年6月11日21時30分許，在臺南市北區西門路與海安路口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]駛自小客車[車牌]發生車禍，致聲請人[姓名]體傷、車損。,0,西門路,2.0,3920.0,40.0,0,海安路,2.0,1850.0,37.0,機車,自小客車,1,0,1
10600826,B.刑事,交通事故,371000000000000.0,277000000000000.0,成立,1.0,4.0,1.0,10.0,2017.0,9.0,263.0,2017.0,10.0,276.0,2.0,1.0,523.0,590.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,30.8,24.0,19.0,44.0,5.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人三人均體傷､聲請人[人名]與對造人[人名]均車損｡",-1.0,-1.0,-1.0,-1.0,269.0,210.0,0.780669145,民國106年5月14日19時45分許，在臺南市北區公園路227號前，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通輕型機車[車牌]搭載對造人[姓名]發生車禍，致雙方當事人三人均體傷、聲請人[姓名]與對造人[姓名]均車損,0,公園路,2.0,1850.0,37.0,0,,,,,機車,機車,1,0,1
10600827,B.刑事,交通事故,371000000000000.0,222000000000000.0,成立,1.0,3.0,0.0,10.0,2017.0,9.0,263.0,2017.0,10.0,276.0,2.0,1.0,535.0,830.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,57.66666666666666,75.0,22.0,76.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致對造人林吉村車損､體傷｡",-1.0,-1.0,-1.0,-1.0,149.0,122.0,0.818791946,民國106年8月2日11時20分許，在臺南市北區公園南路與富北街口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致對造人[姓名]車損、體傷。,0,公園南路,2.0,1850.0,37.0,0,富北街,1.0,1760.0,32.0,機車,機車,1,0,1
10600829,B.刑事,交通事故,371000000000000.0,385000000000000.0,成立,1.0,2.0,0.0,10.0,2017.0,9.0,263.0,2017.0,10.0,276.0,2.0,1.0,549.0,840.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,42.5,42.5,22.0,63.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,371.0,284.0,0.765498652,民國106年5月18日10時55分許，在臺南市北區北門路與公園北路口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]駛自小貨車[車牌]發生車禍。,0,北門路,1.0,1760.0,32.0,0,公園北路,2.0,1850.0,37.0,機車,小貨車,0,0,0
10600830,B.刑事,交通事故,371000000000000.0,,當事人不到場,2.0,2.0,0.0,20.0,2017.0,9.0,263.0,2017.0,10.0,290.0,2.0,1.0,554.0,880.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,61.0,61.0,61.0,61.0,2.0,0.5,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷､車損｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年7月15日7時40分許，在臺南市北區中華北路一段181巷口，[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致[姓名]體傷、車損,1,中華北路,2.0,1850.0,37.0,0,,,,,機車,機車,1,0,1
10600834,B.刑事,交通事故,371000000000000.0,206000000000000.0,成立,2.0,2.0,0.0,50.0,2017.0,9.0,263.0,2017.0,11.0,332.0,2.0,1.0,571.0,880.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,52.5,52.5,47.0,58.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷､車損｡",-1.0,-1.0,-1.0,-1.0,163.0,133.0,0.81595092,民國106年4月15日10時9分許，在臺南市北區海安路三段74巷與海安路三段口，   騎乘普通重型機車[車牌]與駕駛自小客車[車牌]發生車禍，致體傷、車損。,1,海安路,2.0,1850.0,37.0,0,海安路,2.0,1850.0,37.0,機車,自小客車,1,0,1
10600835,B.刑事,交通事故,371000000000000.0,371000000000000.0,成立,1.0,3.0,0.0,9.0,2017.0,9.0,264.0,2017.0,10.0,276.0,3.0,1.0,941.0,590.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,36.66666666666666,45.0,20.0,45.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷､車損｡",-1.0,-1.0,-1.0,-1.0,235.0,198.0,0.842553191,民國106年8月5日23時13分許，在臺南市北區海安路與臨安路口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致聲請人[姓名]體傷、車損,0,海安路,2.0,1850.0,37.0,0,臨安路,2.0,1850.0,37.0,機車,機車,1,0,1
10600836,B.刑事,交通事故,371000000000000.0,264000000000000.0,成立,1.0,2.0,0.0,9.0,2017.0,9.0,268.0,2017.0,10.0,278.0,0.0,3.0,560.0,830.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.0,55.0,49.0,61.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人均體傷｡",-1.0,-1.0,-1.0,-1.0,177.0,141.0,0.796610169,在臺南市北區華北路一段78巷口，[姓名]騎乘普通重型機車[車牌]與[姓名]騎乘普通重型機車[車牌]發生車禍，致雙方當事人均體傷。,1,,,,,0,,,,,機車,機車,1,0,0
10600837,B.刑事,交通事故,371000000000000.0,,當事人不到場,1.0,2.0,0.0,9.0,2017.0,9.0,268.0,2017.0,10.0,278.0,0.0,3.0,567.0,830.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,57.0,57.0,57.0,57.0,2.0,0.5,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､對造人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年7月22日8時45分許，在臺南市北區公園路與公園南路，聲請人[姓名]駛自小客車[車牌]與對造人[姓名]騎乘自行車發生車禍，致聲請人[姓名]車損、對造人[姓名]體傷。,0,公園路,2.0,1850.0,37.0,0,公園南路,2.0,1850.0,37.0,自小客車,腳踏車,1,0,1
10600838,B.刑事,交通事故,371000000000000.0,371000000000000.0,成立,1.0,2.0,0.0,9.0,2017.0,9.0,268.0,2017.0,10.0,278.0,0.0,3.0,575.0,840.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,58.0,58.0,54.0,62.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,236.0,199.0,0.843220339,民國106年6月26日7時5分許，在臺南市北區文賢路680巷對面，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，,1,文賢路,2.0,1850.0,37.0,0,,,,,機車,機車,0,0,0
10600839,B.刑事,交通事故,371000000000000.0,,當事人不到場,1.0,3.0,1.0,9.0,2017.0,9.0,268.0,2017.0,10.0,278.0,0.0,3.0,588.0,880.0,0.0,0.0,1.0,0.0,2.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,48.333333333333336,57.0,19.0,69.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國106年5月4日11時40分許，在臺南市北區文賢路與文成路口，聲請人[姓名]騎乘普通重型機車([車牌]) 與對造人[姓名]駛自用小客車([車牌]) 發生車禍，致聲請人[姓名]車損、體傷,0,文賢路,2.0,1850.0,37.0,0,文成路,1.0,1760.0,32.0,機車,自小客車,1,0,1
10600841,B.刑事,交通事故,371000000000000.0,265000000000000.0,成立,1.0,2.0,0.0,2.0,2017.0,9.0,270.0,2017.0,9.0,271.0,2.0,3.0,675.0,830.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,54.5,54.5,48.0,61.0,3.0,0.3333333333333333,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人均體傷､車損｡",-1.0,-1.0,-1.0,-1.0,89.0,72.0,0.808988764,在臺南市北區小東路與前鋒路口，自小客車（[車牌]）與對造人[姓名]駕駛自小客車（[車牌]）發生車禍，致雙方當事人均體傷、車損。,0,小東路,1.0,1860.0,43.0,0,前鋒路,1.0,1760.0,32.0,自小客車,自小客車,1,0,1
10600842,B.刑事,交通事故,371000000000000.0,265000000000000.0,成立,2.0,4.0,1.0,15.0,2017.0,9.0,272.0,2017.0,10.0,292.0,4.0,3.0,650.0,880.0,0.0,0.0,1.0,1.0,3.0,0.75,1.0,1.0,0.0,2.0,0.0,37.25,36.0,23.0,54.0,4.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致對造人[人名]車損､體傷｡",-1.0,-1.0,-1.0,-1.0,90.0,73.0,0.811111111,民國106年8月6日14時0分許，在臺南市北區中華北路2段15號前，聲請人[姓名]駕駛營業用貨車[車牌] 與對造人[姓名]騎乘普通重型機車[車牌] 發生車禍，致對造人[姓名]車損、體傷。,0,中華北路,2.0,1850.0,37.0,0,,,,,小貨車,機車,1,0,1
10600844,B.刑事,交通事故,371000000000000.0,341000000000000.0,不成立,2.0,2.0,0.0,25.0,2017.0,9.0,272.0,2017.0,11.0,306.0,4.0,3.0,663.0,830.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,34.0,34.0,34.0,2.0,0.5,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人均車損､對造人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,390.0,305.0,0.782051282,民國106年6月8日22時20分許，在臺南市北區公園路952巷口，聲請人[姓名]駛自小客車[車牌] 與對造人[姓名]騎乘普通重型機車[車牌] 發生車禍，致雙方當事人均車損、對造人[姓名]體傷。,1,公園路,2.0,1850.0,37.0,0,,,,,自小客車,機車,1,0,1
10600845,B.刑事,交通事故,371000000000000.0,244000000000000.0,成立,2.0,2.0,0.0,15.0,2017.0,9.0,272.0,2017.0,10.0,292.0,4.0,3.0,668.0,880.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,63.5,63.5,36.0,91.0,2.0,0.0,0.0,台南,"[時間]於[地點]發生車禍,致聲請人[人名]受傷,對造人[人名]雖下車查看卻未採取救護措施及提供聯絡方式逕離開現場,涉犯過失傷害及肇事逃逸等罪嫌,本案現於臺灣臺南地方法院檢察署偵查中,雙方同意就損害賠償事件部分至本會聲請調解｡",-1.0,-1.0,-1.0,-1.0,137.0,120.0,0.875912409,民國106年6月14日11時41分於臺南市東豐路與勝利路口騎乘普通重型機車[車牌]與[姓名]騎乘之腳踏車發生車禍，致[姓名]受傷，對造人[姓名]雖下車查看卻未採取救護措施及提供聯絡方式逕離開現場，涉犯過失傷害及肇事逃逸等罪嫌，本案現於臺灣臺南地方法院檢察署偵查中。,0,東豐路,2.0,1950.0,46.0,0,勝利路,1.0,3920.0,50.0,機車,腳踏車,1,0,0
10600846,B.刑事,交通事故,371000000000000.0,371000000000000.0,成立,2.0,2.0,0.0,20.0,2017.0,9.0,272.0,2017.0,10.0,299.0,4.0,3.0,686.0,870.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,46.0,46.0,21.0,71.0,2.0,0.0,0.0,台中,"[時間],在[地點]發生車禍,致兩造當事人均體傷｡",-1.0,-1.0,-1.0,-1.0,237.0,200.0,0.843881857,民國106年7月27日13時10分許，在臺南市北區忠義路三段與成功路220巷口，聲請人[姓名]騎乘普通重型機車（[車牌]）與對造人[姓名]騎乘指稱之車號[車牌]普通輕型機車發生車禍，致兩造當事人均體傷,0,忠義路,1.0,1760.0,32.0,1,成功路,1.0,1860.0,50.0,機車,機車,1,0,0
10600847,B.刑事,交通事故,371000000000000.0,341000000000000.0,成立,1.0,2.0,0.0,10.0,2017.0,9.0,272.0,2017.0,10.0,285.0,4.0,3.0,690.0,880.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.5,38.5,37.0,40.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷｡",-1.0,-1.0,-1.0,-1.0,391.0,305.0,0.780051151,民國106年6月6日15時25分許，在臺南市北區北門路與小東路口，聲請人[姓名]騎乘普通重型機車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致聲請人[姓名]體傷,0,北門路,1.0,1760.0,32.0,0,小東路,1.0,1860.0,43.0,機車,機車,1,0,0
10600848,B.刑事,交通事故,371000000000000.0,354000000000000.0,成立,3.0,4.0,1.0,35.0,2017.0,9.0,272.0,2017.0,11.0,320.0,4.0,3.0,693.0,830.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,49.0,19.0,52.0,3.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致雙方當事人三人均體傷､對造人[人名]車損｡",-1.0,-1.0,-1.0,-1.0,250.0,199.0,0.796,民國106年9月4日17時27分許，在臺南市北區公園北路156號，聲請人[姓名]騎乘普通重型機車[車牌]搭載聲請人[姓名]與對造人[姓名][車牌]騎乘普通重型機車發生車禍，致雙方當事人三人均體傷、對造人[姓名]車損,0,公園北路,2.0,1850.0,37.0,0,,,,,機車,機車,1,0,1
10600850,A.民事,交通事故,371000000000000.0,218000000000000.0,成立,2.0,2.0,0.0,32.0,2017.0,9.0,273.0,2017.0,11.0,318.0,5.0,1.0,707.0,880.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,2.0,0.5,0.0,台南,"[時間],在[地點]發生車禍,致對造人[人名]車損｡",-1.0,-1.0,-1.0,-1.0,4.0,3.0,0.75,民國106年5月16日15時57分許，在臺南市北區海安路三段500巷71弄18號旁，聲請人[姓名]駛自小客車[車牌]與對造人[姓名]駛自小客車[車牌]發生車禍，致對造人[姓名]車損,1,海安路,2.0,1850.0,37.0,0,,,,,自小客車,自小客車,0,0,1
10600852,B.刑事,交通事故,371000000000000.0,245000000000000.0,成立,1.0,2.0,0.0,12.0,2017.0,10.0,275.0,2017.0,10.0,290.0,0.0,1.0,628.0,550.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,50.5,50.5,30.0,71.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致對造人[人名]體傷､雙方當事人均車損｡",-1.0,-1.0,-1.0,-1.0,138.0,107.0,0.775362319,民國106年9月13日16時49分許，在臺南市北區西門路三段小北路口，聲請人[姓名]駛自小客車[車牌]與對造人[姓名]騎乘普通重型機車[車牌]發生車禍，致對造人[姓名]體傷、雙方當事人均車損。,0,西門路,2.0,3920.0,40.0,0,,,,,自小客車,機車,1,0,1
10600853,B.刑事,交通事故,371000000000000.0,218000000000000.0,不成立,1.0,2.0,0.0,12.0,2017.0,10.0,275.0,2017.0,10.0,290.0,0.0,1.0,634.0,550.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,50.5,50.5,35.0,66.0,2.0,0.0,0.0,台南,"[時間],在[地點]發生車禍,致聲請人[人名]體傷､車損｡",-1.0,-1.0,-1.0,-1.0,64.0,53.0,0.828125,民國106年7月4日7時49分許，在臺南市北區中華北路與文賢路口，聲請人[姓名]騎乘電動腳踏車與對造人[姓名]駛自小客車[車牌]發生車禍，致聲請人[姓名]體傷、車損,0,中華北路,2.0,1850.0,37.0,0,文賢路,2.0,1850.0,37.0,電動車,自小客車,1,0,1
10600854,B.刑事,交通事故,371000000000000.0,277000000000000.0,不成立,1.0,3.0,1.0,12.0,2017.0,10.0,275.0,2017.0,10.0,290.0,0.0,1.0,640.0,590.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,47.0,47.0,26.0,68.0,3.0,0.3333333333333333,0.0,台南,"[時間],在[地點]發生車禍,致兩造當事人三人均體傷､雙方當事人均車損｡",-1.0,-1.0,-1.0,-1.0,270.0,211.0,0.781481481,民國106年9月8日17時0分許，在臺南市北區公園路548號口，聲請人[姓名]騎乘普通重型機車（[車牌]）與對造人[姓名]騎乘普通重型機車（[車牌]）搭載對造人[姓名]發生車禍，致兩造當事人三人均體傷、雙方當事人均車損,0,公園路,2.0,1850.0,37.0,0,,,,,機車,機車,1,0,1
